date_time,quality
2016-10-12 04:05:00,413
2016-10-12 05:05:00,411
2016-10-12 06:05:00,403
2016-10-12 07:05:00,400
2016-10-12 08:05:00,412
2016-10-12 09:05:00,412
2016-10-12 10:05:00,411
2016-10-12 11:05:00,408
2016-10-12 12:05:00,404
2016-10-12 13:05:00,412
2016-10-12 14:05:00,410
2016-10-12 15:05:00,393
2016-10-12 16:05:00,377
2016-10-12 17:05:00,363
2016-10-12 18:05:00,363
2016-10-12 19:05:00,347
2016-10-12 20:05:00,333
2016-10-12 21:05:00,338
2016-10-12 22:05:00,344
2016-10-12 23:05:00,343
2016-10-13 00:05:00,359
2016-10-13 01:05:00,349
2016-10-13 02:05:00,342
2016-10-13 03:05:00,337
2016-10-13 04:05:00,344
2016-10-13 05:05:00,339
2016-10-13 06:05:00,313
2016-10-13 07:05:00,323
2016-10-13 08:05:00,356
2016-10-13 09:05:00,378
2016-10-13 10:05:00,392
2016-10-13 11:05:00,386
2016-10-13 12:05:00,382
2016-10-13 13:05:00,368
2016-10-13 14:05:00,369
2016-10-13 15:05:00,379
2016-10-13 16:05:00,394
2016-10-13 17:05:00,386
2016-10-13 18:05:00,362
2016-10-13 19:05:00,373
2016-10-13 20:05:00,383
2016-10-13 21:05:00,384
2016-10-13 22:05:00,400
2016-10-13 23:05:00,413
2016-10-14 00:05:00,427
2016-10-14 01:05:00,443
2016-10-14 02:05:00,450
2016-10-14 03:05:00,458
2016-10-14 04:05:00,468
2016-10-14 05:05:00,471
2016-10-14 06:05:00,474
2016-10-14 07:05:00,481
2016-10-14 08:05:00,471
2016-10-14 09:05:00,460
2016-10-14 10:05:00,450
2016-10-14 11:05:00,443
2016-10-14 12:05:00,409
2016-10-14 13:05:00,426
2016-10-14 14:05:00,428
2016-10-14 15:05:00,430
2016-10-14 16:05:00,419
2016-10-14 17:05:00,430
2016-10-14 18:05:00,443
2016-10-14 19:05:00,449
2016-10-14 20:05:00,446
2016-10-14 21:05:00,444
2016-10-14 22:05:00,427
2016-10-14 23:05:00,409
2016-10-15 00:05:00,391
2016-10-15 01:05:00,377
2016-10-15 02:05:00,367
2016-10-15 03:05:00,370
2016-10-15 04:05:00,374
2016-10-15 05:05:00,394
2016-10-15 06:05:00,394
2016-10-15 07:05:00,404
2016-10-15 08:05:00,398
2016-10-15 09:05:00,392
2016-10-15 10:05:00,381
2016-10-15 11:05:00,366
2016-10-15 12:05:00,356
2016-10-15 13:05:00,350
2016-10-15 14:05:00,332
2016-10-15 15:05:00,342
2016-10-15 16:05:00,340
2016-10-15 17:05:00,338
2016-10-15 18:05:00,333
2016-10-15 19:05:00,341
2016-10-15 20:05:00,360
2016-10-15 21:05:00,378
2016-10-15 22:05:00,393
2016-10-15 23:05:00,407
2016-10-16 00:05:00,415
2016-10-16 01:05:00,422
2016-10-16 02:05:00,434
2016-10-16 03:05:00,447
2016-10-16 04:05:00,439
2016-10-16 05:05:00,463
2016-10-16 06:05:00,479
2016-10-16 07:05:00,485
2016-10-16 08:05:00,479
2016-10-16 09:05:00,467
2016-10-16 10:05:00,461
2016-10-16 11:05:00,445
2016-10-16 12:05:00,429
2016-10-16 13:05:00,415
2016-10-16 14:05:00,411
2016-10-16 15:05:00,407
2016-10-16 16:05:00,396
2016-10-16 17:05:00,386
2016-10-16 18:05:00,382
2016-10-16 19:05:00,388
2016-10-16 20:05:00,397
2016-10-16 21:05:00,396
2016-10-16 22:05:00,394
2016-10-16 23:05:00,389
2016-10-17 00:05:00,384
2016-10-17 01:05:00,381
2016-10-17 02:05:00,381
2016-10-17 03:05:00,381
2016-10-17 04:05:00,385
2016-10-17 05:05:00,383
2016-10-17 06:05:00,381
2016-10-17 07:05:00,386
2016-10-17 08:05:00,401
2016-10-17 09:05:00,418
2016-10-17 10:05:00,444
2016-10-17 11:05:00,454
2016-10-17 12:05:00,458
2016-10-17 13:05:00,469
2016-10-17 14:05:00,478
2016-10-17 15:05:00,473
2016-10-17 16:05:00,479
2016-10-17 17:05:00,462
2016-10-17 18:05:00,448
2016-10-17 19:05:00,428
2016-10-17 20:05:00,414
2016-10-17 21:05:00,395
2016-10-17 22:05:00,378
2016-10-17 23:05:00,349
2016-10-18 00:05:00,347
2016-10-18 01:05:00,392
2016-10-18 02:05:00,395
2016-10-18 03:05:00,399
2016-10-18 04:05:00,401
2016-10-18 05:05:00,402
2016-10-18 06:05:00,414
2016-10-18 07:05:00,432
2016-10-18 08:05:00,435
2016-10-18 09:05:00,461
2016-10-18 10:05:00,449
2016-10-18 11:05:00,437
2016-10-18 12:05:00,435
2016-10-18 13:05:00,444
2016-10-18 14:05:00,452
2016-10-18 15:05:00,461
2016-10-18 16:05:00,461
2016-10-18 17:05:00,455
2016-10-18 18:05:00,456
2016-10-18 19:05:00,463
2016-10-18 20:05:00,465
2016-10-18 21:05:00,458
2016-10-18 22:05:00,447
2016-10-18 23:05:00,444
2016-10-19 00:05:00,454
2016-10-19 01:05:00,454
2016-10-19 02:05:00,458
2016-10-19 03:05:00,455
2016-10-19 04:05:00,439
2016-10-19 05:05:00,441
2016-10-19 06:05:00,446
2016-10-19 07:05:00,460
2016-10-19 08:05:00,468
2016-10-19 09:05:00,468
2016-10-19 10:05:00,462
2016-10-19 11:05:00,448
2016-10-19 12:05:00,435
2016-10-19 13:05:00,427
2016-10-19 14:05:00,415
2016-10-19 15:05:00,414
2016-10-19 16:05:00,416
2016-10-19 17:05:00,419
2016-10-19 18:05:00,430
2016-10-19 19:05:00,435
2016-10-19 20:05:00,438
2016-10-19 21:05:00,429
2016-10-19 22:05:00,431
2016-10-19 23:05:00,437
2016-10-20 00:05:00,441
2016-10-20 01:05:00,444
2016-10-20 02:05:00,452
2016-10-20 03:05:00,444
2016-10-20 04:05:00,430
2016-10-20 05:05:00,412
2016-10-20 06:05:00,401
2016-10-20 07:05:00,400
2016-10-20 08:05:00,410
2016-10-20 09:05:00,413
2016-10-20 10:05:00,410
2016-10-20 11:05:00,408
2016-10-20 12:05:00,403
2016-10-20 13:05:00,387
2016-10-20 14:05:00,391
2016-10-20 15:05:00,400
2016-10-20 16:05:00,411
2016-10-20 17:05:00,406
2016-10-20 18:05:00,407
2016-10-20 19:05:00,423
2016-10-20 20:05:00,414
2016-10-20 21:05:00,405
2016-10-20 22:05:00,401
2016-10-20 23:05:00,394
2016-10-21 00:05:00,388
2016-10-21 01:05:00,390
2016-10-21 02:05:00,389
2016-10-21 03:05:00,390
2016-10-21 04:05:00,366
2016-10-21 05:05:00,373
2016-10-21 06:05:00,370
2016-10-21 07:05:00,370
2016-10-21 08:05:00,371
2016-10-21 09:05:00,371
2016-10-21 10:05:00,373
2016-10-21 11:05:00,373
2016-10-21 12:05:00,395
2016-10-21 13:05:00,425
2016-10-21 14:05:00,445
2016-10-21 15:05:00,461
2016-10-21 16:05:00,460
2016-10-21 17:05:00,445
2016-10-21 18:05:00,435
2016-10-21 19:05:00,419
2016-10-21 20:05:00,403
2016-10-21 21:05:00,373
2016-10-21 22:05:00,351
2016-10-21 23:05:00,368
2016-10-22 00:05:00,382
2016-10-22 01:05:00,398
2016-10-22 02:05:00,410
2016-10-22 03:05:00,426
2016-10-22 04:05:00,426
2016-10-22 05:05:00,424
2016-10-22 06:05:00,424
2016-10-22 07:05:00,438
2016-10-22 08:05:00,430
2016-10-22 09:05:00,418
2016-10-22 10:05:00,390
2016-10-22 11:05:00,372
2016-10-22 12:05:00,365
2016-10-22 13:05:00,359
2016-10-22 14:05:00,360
2016-10-22 15:05:00,359
2016-10-22 16:05:00,369
2016-10-22 17:05:00,386
2016-10-22 18:05:00,404
2016-10-22 19:05:00,417
2016-10-22 20:05:00,418
2016-10-22 21:05:00,414
2016-10-22 22:05:00,406
2016-10-22 23:05:00,421
2016-10-23 00:05:00,429
2016-10-23 01:05:00,441
2016-10-23 02:05:00,442
2016-10-23 03:05:00,439
2016-10-23 04:05:00,434
2016-10-23 05:05:00,426
2016-10-23 06:05:00,414
2016-10-23 07:05:00,405
2016-10-23 08:05:00,397
2016-10-23 09:05:00,381
2016-10-23 10:05:00,369
2016-10-23 11:05:00,350
2016-10-23 12:05:00,331
2016-10-23 13:05:00,324
2016-10-23 14:05:00,314
2016-10-23 15:05:00,315
2016-10-23 16:05:00,326
2016-10-23 17:05:00,328
2016-10-23 18:05:00,327
2016-10-23 19:05:00,328
2016-10-23 20:05:00,342
2016-10-23 21:05:00,359
2016-10-23 22:05:00,354
2016-10-23 23:05:00,375
2016-10-24 00:05:00,366
2016-10-24 01:05:00,363
2016-10-24 02:05:00,359
2016-10-24 03:05:00,333
2016-10-24 04:05:00,348
2016-10-24 05:05:00,359
2016-10-24 06:05:00,383
2016-10-24 07:05:00,400
2016-10-24 08:05:00,422
2016-10-24 09:05:00,424
2016-10-24 10:05:00,425
2016-10-24 11:05:00,422
2016-10-24 12:05:00,406
2016-10-24 13:05:00,392
2016-10-24 14:05:00,384
2016-10-24 15:05:00,382
2016-10-24 16:05:00,384
2016-10-24 17:05:00,391
2016-10-24 18:05:00,388
2016-10-24 19:05:00,391
2016-10-24 20:05:00,395
2016-10-24 21:05:00,387
2016-10-24 22:05:00,404
2016-10-24 23:05:00,420
2016-10-25 00:05:00,418
2016-10-25 01:05:00,424
2016-10-25 02:05:00,418
2016-10-25 03:05:00,421
2016-10-25 04:05:00,422
2016-10-25 05:05:00,426
2016-10-25 06:05:00,432
2016-10-25 07:05:00,443
2016-10-25 08:05:00,453
2016-10-25 09:05:00,454
2016-10-25 10:05:00,453
2016-10-25 11:05:00,433
2016-10-25 12:05:00,430
2016-10-25 13:05:00,423
2016-10-25 14:05:00,423
2016-10-25 15:05:00,430
2016-10-25 16:05:00,431
2016-10-25 17:05:00,445
2016-10-25 18:05:00,455
2016-10-25 19:05:00,443
2016-10-25 20:05:00,432
2016-10-25 21:05:00,422
2016-10-25 22:05:00,412
2016-10-25 23:05:00,400
2016-10-26 00:05:00,393
2016-10-26 01:05:00,408
2016-10-26 02:05:00,411
2016-10-26 03:05:00,404
2016-10-26 04:05:00,401
2016-10-26 05:05:00,399
2016-10-26 06:05:00,403
2016-10-26 07:05:00,403
2016-10-26 08:05:00,415
2016-10-26 09:05:00,425
2016-10-26 10:05:00,420
2016-10-26 11:05:00,410
2016-10-26 12:05:00,402
2016-10-26 13:05:00,396
2016-10-26 14:05:00,378
2016-10-26 15:05:00,329
2016-10-26 16:05:00,315
2016-10-26 17:05:00,299
2016-10-26 18:05:00,293
2016-10-26 19:05:00,294
2016-10-26 20:05:00,298
2016-10-26 21:05:00,316
2016-10-26 22:05:00,330
2016-10-26 23:05:00,347
2016-10-27 00:05:00,348
2016-10-27 01:05:00,376
2016-10-27 02:05:00,398
2016-10-27 03:05:00,439
2016-10-27 04:05:00,438
2016-10-27 05:05:00,446
2016-10-27 06:05:00,445
2016-10-27 07:05:00,438
2016-10-27 08:05:00,435
2016-10-27 09:05:00,430
2016-10-27 10:05:00,428
2016-10-27 11:05:00,420
2016-10-27 12:05:00,417
2016-10-27 13:05:00,417
2016-10-27 14:05:00,419
2016-10-27 15:05:00,423
2016-10-27 16:05:00,420
2016-10-27 17:05:00,419
2016-10-27 18:05:00,419
2016-10-27 19:05:00,387
2016-10-27 20:05:00,401
2016-10-27 21:05:00,397
2016-10-27 22:05:00,401
2016-10-27 23:05:00,416
2016-10-28 00:05:00,392
2016-10-28 01:05:00,386
2016-10-28 02:05:00,392
2016-10-28 03:05:00,415
2016-10-28 04:05:00,430
2016-10-28 05:05:00,430
2016-10-28 06:05:00,424
2016-10-28 07:05:00,420
2016-10-28 08:05:00,411
2016-10-28 09:05:00,389
2016-10-28 10:05:00,383
2016-10-28 11:05:00,380
2016-10-28 12:05:00,381
2016-10-28 13:05:00,379
2016-10-28 14:05:00,364
2016-10-28 15:05:00,364
2016-10-28 16:05:00,377
2016-10-28 17:05:00,384
2016-10-28 18:05:00,394
2016-10-28 19:05:00,406
2016-10-28 20:05:00,413
2016-10-28 21:05:00,435
2016-10-28 22:05:00,430
2016-10-28 23:05:00,434
2016-10-29 00:05:00,426
2016-10-29 01:05:00,421
2016-10-29 02:05:00,412
2016-10-29 03:05:00,416
2016-10-29 04:05:00,423
2016-10-29 05:05:00,419
2016-10-29 06:05:00,415
2016-10-29 07:05:00,408
2016-10-29 08:05:00,408
2016-10-29 09:05:00,408
2016-10-29 10:05:00,414
2016-10-29 11:05:00,428
2016-10-29 12:05:00,435
2016-10-29 13:05:00,435
2016-10-29 14:05:00,433
2016-10-29 15:05:00,425
2016-10-29 16:05:00,419
2016-10-29 17:05:00,421
2016-10-29 18:05:00,424
2016-10-29 19:05:00,421
2016-10-29 20:05:00,409
2016-10-29 21:05:00,398
2016-10-29 22:05:00,389
2016-10-29 23:05:00,382
2016-10-30 00:05:00,378
2016-10-30 01:05:00,384
2016-10-30 02:05:00,367
2016-10-30 03:05:00,383
2016-10-30 04:05:00,393
2016-10-30 05:05:00,404
2016-10-30 06:05:00,403
2016-10-30 07:05:00,394
2016-10-30 08:05:00,419
2016-10-30 09:05:00,412
2016-10-30 10:05:00,409
2016-10-30 11:05:00,410
2016-10-30 12:05:00,405
2016-10-30 13:05:00,409
2016-10-30 14:05:00,423
2016-10-30 15:05:00,437
2016-10-30 16:05:00,445
2016-10-30 17:05:00,449
2016-10-30 18:05:00,423
2016-10-30 19:05:00,416
2016-10-30 20:05:00,418
2016-10-30 21:05:00,419
2016-10-30 22:05:00,434
2016-10-30 23:05:00,431
2016-10-31 00:05:00,423
2016-10-31 01:05:00,422
2016-10-31 02:05:00,423
2016-10-31 03:05:00,424
2016-10-31 04:05:00,420
2016-10-31 05:05:00,420
2016-10-31 06:05:00,410
2016-10-31 07:05:00,391
2016-10-31 08:05:00,367
2016-10-31 09:05:00,345
2016-10-31 10:05:00,337
2016-10-31 11:05:00,330
2016-10-31 12:05:00,329
2016-10-31 13:05:00,332
2016-10-31 14:05:00,334
2016-10-31 15:05:00,342
2016-10-31 16:05:00,365
2016-10-31 17:05:00,348
2016-10-31 18:05:00,361
2016-10-31 19:05:00,358
2016-10-31 20:05:00,358
2016-10-31 21:05:00,372
2016-10-31 22:05:00,412
2016-10-31 23:05:00,409
2016-11-01 00:05:00,416
2016-11-01 01:05:00,422
2016-11-01 02:05:00,426
2016-11-01 03:05:00,441
2016-11-01 04:05:00,436
2016-11-01 05:05:00,415
2016-11-01 06:05:00,409
2016-11-01 07:05:00,402
2016-11-01 08:05:00,402
2016-11-01 09:05:00,417
2016-11-01 10:05:00,430
2016-11-01 11:05:00,434
2016-11-01 12:05:00,442
2016-11-01 13:05:00,448
2016-11-01 14:05:00,447
2016-11-01 15:05:00,444
2016-11-01 16:05:00,443
2016-11-01 17:05:00,446
2016-11-01 18:05:00,433
2016-11-01 19:05:00,419
2016-11-01 20:05:00,403
2016-11-01 21:05:00,400
2016-11-01 22:05:00,401
2016-11-01 23:05:00,398
2016-11-02 00:05:00,391
2016-11-02 01:05:00,394
2016-11-02 02:05:00,399
2016-11-02 03:05:00,378
2016-11-02 04:05:00,382
2016-11-02 05:05:00,377
2016-11-02 06:05:00,370
2016-11-02 07:05:00,368
2016-11-02 08:05:00,370
2016-11-02 09:05:00,373
2016-11-02 10:05:00,375
2016-11-02 11:05:00,381
2016-11-02 12:05:00,396
2016-11-02 13:05:00,404
2016-11-02 14:05:00,416
2016-11-02 15:05:00,448
2016-11-02 16:05:00,449
2016-11-02 17:05:00,457
2016-11-02 18:05:00,453
2016-11-02 19:05:00,432
2016-11-02 20:05:00,423
2016-11-02 21:05:00,414
2016-11-02 22:05:00,417
2016-11-02 23:05:00,410
2016-11-03 00:05:00,377
2016-11-03 01:05:00,378
2016-11-03 02:05:00,378
2016-11-03 03:05:00,370
2016-11-03 04:05:00,392
2016-11-03 05:05:00,357
2016-11-03 06:05:00,357
2016-11-03 07:05:00,364
2016-11-03 08:05:00,368
2016-11-03 09:05:00,365
2016-11-03 10:05:00,359
2016-11-03 11:05:00,358
2016-11-03 12:05:00,351
2016-11-03 13:05:00,374
2016-11-03 14:05:00,368
2016-11-03 15:05:00,361
2016-11-03 16:05:00,362
2016-11-03 17:05:00,369
2016-11-03 18:05:00,385
2016-11-03 19:05:00,401
2016-11-03 20:05:00,410
2016-11-03 21:05:00,415
2016-11-03 22:05:00,368
2016-11-03 23:05:00,348
2016-11-04 00:05:00,331
2016-11-04 01:05:00,321
2016-11-04 02:05:00,307
2016-11-04 03:05:00,332
2016-11-04 04:05:00,320
2016-11-04 05:05:00,327
2016-11-04 06:05:00,316
2016-11-04 07:05:00,309
2016-11-04 08:05:00,316
2016-11-04 09:05:00,326
2016-11-04 10:05:00,327
2016-11-04 11:05:00,324
2016-11-04 12:05:00,336
2016-11-04 13:05:00,338
2016-11-04 14:05:00,349
2016-11-04 15:05:00,358
2016-11-04 16:05:00,383
2016-11-04 17:05:00,395
2016-11-04 18:05:00,384
2016-11-04 19:05:00,379
2016-11-04 20:05:00,382
2016-11-04 21:05:00,400
2016-11-04 22:05:00,412
2016-11-04 23:05:00,420
2016-11-05 00:05:00,418
2016-11-05 01:05:00,406
2016-11-05 02:05:00,416
2016-11-05 03:05:00,434
2016-11-05 04:05:00,462
2016-11-05 05:05:00,469
2016-11-05 06:05:00,474
2016-11-05 07:05:00,481
2016-11-05 08:05:00,486
2016-11-05 09:05:00,487
2016-11-05 10:05:00,484
2016-11-05 11:05:00,488
2016-11-05 12:05:00,483
2016-11-05 13:05:00,474
2016-11-05 14:05:00,458
2016-11-05 15:05:00,440
2016-11-05 16:05:00,427
2016-11-05 17:05:00,411
2016-11-05 18:05:00,394
2016-11-05 19:05:00,407
2016-11-05 20:05:00,427
2016-11-05 21:05:00,441
2016-11-05 22:05:00,431
2016-11-05 23:05:00,424
2016-11-06 00:05:00,415
2016-11-06 01:05:00,411
2016-11-06 02:05:00,408
2016-11-06 03:05:00,399
2016-11-06 04:05:00,396
2016-11-06 05:05:00,391
2016-11-06 06:05:00,388
2016-11-06 07:05:00,389
2016-11-06 08:05:00,360
2016-11-06 09:05:00,376
2016-11-06 10:05:00,365
2016-11-06 11:05:00,363
2016-11-06 12:05:00,360
2016-11-06 13:05:00,359
2016-11-06 14:05:00,350
2016-11-06 15:05:00,358
2016-11-06 16:05:00,386
2016-11-06 17:05:00,391
2016-11-06 18:05:00,401
2016-11-06 19:05:00,414
2016-11-06 20:05:00,429
2016-11-06 21:05:00,422
2016-11-06 22:05:00,418
2016-11-06 23:05:00,409
2016-11-07 00:05:00,392
2016-11-07 01:05:00,377
2016-11-07 02:05:00,374
2016-11-07 03:05:00,401
2016-11-07 04:05:00,421
2016-11-07 05:05:00,438
2016-11-07 06:05:00,445
2016-11-07 07:05:00,453
2016-11-07 08:05:00,451
2016-11-07 09:05:00,434
2016-11-07 10:05:00,436
2016-11-07 11:05:00,438
2016-11-07 12:05:00,437
2016-11-07 13:05:00,438
2016-11-07 14:05:00,430
2016-11-07 15:05:00,415
2016-11-07 16:05:00,402
2016-11-07 17:05:00,402
2016-11-07 18:05:00,421
2016-11-07 19:05:00,440
2016-11-07 20:05:00,437
2016-11-07 21:05:00,443
2016-11-07 22:05:00,446
2016-11-07 23:05:00,445
2016-11-08 00:05:00,448
2016-11-08 01:05:00,440
2016-11-08 02:05:00,439
2016-11-08 03:05:00,431
2016-11-08 04:05:00,419
2016-11-08 05:05:00,444
2016-11-08 06:05:00,436
2016-11-08 07:05:00,422
2016-11-08 08:05:00,416
2016-11-08 09:05:00,409
2016-11-08 10:05:00,410
2016-11-08 11:05:00,410
2016-11-08 12:05:00,409
2016-11-08 13:05:00,412
2016-11-08 14:05:00,430
2016-11-08 15:05:00,425
2016-11-08 16:05:00,420
2016-11-08 17:05:00,419
2016-11-08 18:05:00,409
2016-11-08 19:05:00,396
2016-11-08 20:05:00,390
2016-11-08 21:05:00,398
2016-11-08 22:05:00,414
2016-11-08 23:05:00,424
2016-11-09 00:05:00,435
2016-11-09 01:05:00,436
2016-11-09 02:05:00,458
2016-11-09 03:05:00,458
2016-11-09 04:05:00,451
2016-11-09 05:05:00,448
2016-11-09 06:05:00,454
2016-11-09 07:05:00,461
2016-11-09 08:05:00,471
2016-11-09 09:05:00,477
2016-11-09 10:05:00,478
2016-11-09 11:05:00,476
2016-11-09 12:05:00,473
2016-11-09 13:05:00,468
2016-11-09 14:05:00,462
2016-11-09 15:05:00,451
2016-11-09 16:05:00,457
2016-11-09 17:05:00,461
2016-11-09 18:05:00,465
2016-11-09 19:05:00,471
2016-11-09 20:05:00,473
2016-11-09 21:05:00,468
2016-11-09 22:05:00,460
2016-11-09 23:05:00,458
2016-11-10 00:05:00,455
2016-11-10 01:05:00,458
2016-11-10 02:05:00,456
2016-11-10 03:05:00,441
2016-11-10 04:05:00,436
2016-11-10 05:05:00,417
2016-11-10 06:05:00,400
2016-11-10 07:05:00,382
2016-11-10 08:05:00,364
2016-11-10 09:05:00,346
2016-11-10 10:05:00,344
2016-11-10 11:05:00,356
2016-11-10 12:05:00,378
2016-11-10 13:05:00,395
2016-11-10 14:05:00,401
2016-11-10 15:05:00,405
2016-11-10 16:05:00,398
2016-11-10 17:05:00,378
2016-11-10 18:05:00,372
2016-11-10 19:05:00,369
2016-11-10 20:05:00,354
2016-11-10 21:05:00,370
2016-11-10 22:05:00,380
2016-11-10 23:05:00,396
2016-11-11 00:05:00,408
2016-11-11 01:05:00,415
2016-11-11 02:05:00,394
2016-11-11 03:05:00,386
2016-11-11 04:05:00,380
2016-11-11 05:05:00,378
2016-11-11 06:05:00,369
2016-11-11 07:05:00,341
2016-11-11 08:05:00,329
2016-11-11 09:05:00,341
2016-11-11 10:05:00,363
2016-11-11 11:05:00,382
2016-11-11 12:05:00,396
2016-11-11 13:05:00,407
2016-11-11 14:05:00,432
2016-11-11 15:05:00,442
2016-11-11 16:05:00,462
2016-11-11 17:05:00,475
2016-11-11 18:05:00,472
2016-11-11 19:05:00,469
2016-11-11 20:05:00,470
2016-11-11 21:05:00,470
2016-11-11 22:05:00,469
2016-11-11 23:05:00,479
2016-11-12 00:05:00,476
2016-11-12 01:05:00,477
2016-11-12 02:05:00,469
2016-11-12 03:05:00,465
2016-11-12 04:05:00,462
2016-11-12 05:05:00,464
2016-11-12 06:05:00,452
2016-11-12 07:05:00,448
2016-11-12 08:05:00,447
2016-11-12 09:05:00,448
2016-11-12 10:05:00,455
2016-11-12 11:05:00,453
2016-11-12 12:05:00,444
2016-11-12 13:05:00,435
2016-11-12 14:05:00,419
2016-11-12 15:05:00,406
2016-11-12 16:05:00,388
2016-11-12 17:05:00,396
2016-11-12 18:05:00,413
2016-11-12 19:05:00,435
2016-11-12 20:05:00,448
2016-11-12 21:05:00,456
2016-11-12 22:05:00,463
2016-11-12 23:05:00,473
2016-11-13 00:05:00,471
2016-11-13 01:05:00,465
2016-11-13 02:05:00,459
2016-11-13 03:05:00,447
2016-11-13 04:05:00,425
2016-11-13 05:05:00,402
2016-11-13 06:05:00,380
2016-11-13 07:05:00,359
2016-11-13 08:05:00,335
2016-11-13 09:05:00,328
2016-11-13 10:05:00,318
2016-11-13 11:05:00,314
2016-11-13 12:05:00,324
2016-11-13 13:05:00,319
2016-11-13 14:05:00,304
2016-11-13 15:05:00,322
2016-11-13 16:05:00,343
2016-11-13 17:05:00,364
2016-11-13 18:05:00,375
2016-11-13 19:05:00,382
2016-11-13 20:05:00,375
2016-11-13 21:05:00,366
2016-11-13 22:05:00,358
2016-11-13 23:05:00,357
2016-11-14 00:05:00,370
2016-11-14 01:05:00,376
2016-11-14 02:05:00,383
2016-11-14 03:05:00,389
2016-11-14 04:05:00,398
2016-11-14 05:05:00,402
2016-11-14 06:05:00,406
2016-11-14 07:05:00,407
2016-11-14 08:05:00,409
2016-11-14 09:05:00,411
2016-11-14 10:05:00,420
2016-11-14 11:05:00,426
2016-11-14 12:05:00,431
2016-11-14 13:05:00,436
2016-11-14 14:05:00,446
2016-11-14 15:05:00,443
2016-11-14 16:05:00,437
2016-11-14 17:05:00,432
2016-11-14 18:05:00,422
2016-11-14 19:05:00,431
2016-11-14 20:05:00,431
2016-11-14 21:05:00,435
2016-11-14 22:05:00,438
2016-11-14 23:05:00,438
2016-11-15 00:05:00,439
2016-11-15 01:05:00,437
2016-11-15 02:05:00,431
2016-11-15 03:05:00,426
2016-11-15 04:05:00,414
2016-11-15 05:05:00,408
2016-11-15 06:05:00,400
2016-11-15 07:05:00,407
2016-11-15 08:05:00,404
2016-11-15 09:05:00,410
2016-11-15 10:05:00,420
2016-11-15 11:05:00,408
2016-11-15 12:05:00,433
2016-11-15 13:05:00,442
2016-11-15 14:05:00,447
2016-11-15 15:05:00,456
2016-11-15 16:05:00,454
2016-11-15 17:05:00,440
2016-11-15 18:05:00,426
2016-11-15 19:05:00,418
2016-11-15 20:05:00,425
2016-11-15 21:05:00,411
2016-11-15 22:05:00,398
2016-11-15 23:05:00,371
2016-11-16 00:05:00,356
2016-11-16 01:05:00,361
2016-11-16 02:05:00,371
2016-11-16 03:05:00,375
2016-11-16 04:05:00,395
2016-11-16 05:05:00,381
2016-11-16 06:05:00,372
2016-11-16 07:05:00,362
2016-11-16 08:05:00,343
2016-11-16 09:05:00,388
2016-11-16 10:05:00,398
2016-11-16 11:05:00,409
2016-11-16 12:05:00,426
2016-11-16 13:05:00,442
2016-11-16 14:05:00,454
2016-11-16 15:05:00,443
2016-11-16 16:05:00,434
2016-11-16 17:05:00,431
2016-11-16 18:05:00,427
2016-11-16 19:05:00,427
2016-11-16 20:05:00,438
2016-11-16 21:05:00,451
2016-11-16 22:05:00,456
2016-11-16 23:05:00,461
2016-11-17 00:05:00,450
2016-11-17 01:05:00,465
2016-11-17 02:05:00,471
2016-11-17 03:05:00,480
2016-11-17 04:05:00,480
2016-11-17 05:05:00,475
2016-11-17 06:05:00,489
2016-11-17 07:05:00,489
2016-11-17 08:05:00,492
2016-11-17 09:05:00,490
2016-11-17 10:05:00,480
2016-11-17 11:05:00,469
2016-11-17 12:05:00,473
2016-11-17 13:05:00,473
2016-11-17 14:05:00,475
2016-11-17 15:05:00,483
2016-11-17 16:05:00,477
2016-11-17 17:05:00,468
2016-11-17 18:05:00,458
2016-11-17 19:05:00,455
2016-11-17 20:05:00,452
2016-11-17 21:05:00,456
2016-11-17 22:05:00,457
2016-11-17 23:05:00,446
2016-11-18 00:05:00,434
2016-11-18 01:05:00,422
2016-11-18 02:05:00,406
2016-11-18 03:05:00,391
2016-11-18 04:05:00,372
2016-11-18 05:05:00,355
2016-11-18 06:05:00,339
2016-11-18 07:05:00,336
2016-11-18 08:05:00,335
2016-11-18 09:05:00,334
2016-11-18 10:05:00,310
2016-11-18 11:05:00,303
2016-11-18 12:05:00,303
2016-11-18 13:05:00,303
2016-11-18 14:05:00,301
2016-11-18 15:05:00,303
2016-11-18 16:05:00,331
2016-11-18 17:05:00,287
2016-11-18 18:05:00,301
2016-11-18 19:05:00,313
2016-11-18 20:05:00,320
2016-11-18 21:05:00,326
2016-11-18 22:05:00,327
2016-11-18 23:05:00,321
2016-11-19 00:05:00,329
2016-11-19 01:05:00,347
2016-11-19 02:05:00,355
2016-11-19 03:05:00,373
2016-11-19 04:05:00,388
2016-11-19 05:05:00,387
2016-11-19 06:05:00,377
2016-11-19 07:05:00,374
2016-11-19 08:05:00,342
2016-11-19 09:05:00,360
2016-11-19 10:05:00,372
2016-11-19 11:05:00,377
2016-11-19 12:05:00,373
2016-11-19 13:05:00,370
2016-11-19 14:05:00,367
2016-11-19 15:05:00,367
2016-11-19 16:05:00,371
2016-11-19 17:05:00,374
2016-11-19 18:05:00,365
2016-11-19 19:05:00,358
2016-11-19 20:05:00,357
2016-11-19 21:05:00,357
2016-11-19 22:05:00,371
2016-11-19 23:05:00,388
